ID_c;Age;Gender;Location;Frequency of Purchases
2897;30;Female;Delaware;Every 3 Months
2898;43;Female;Montana;Fortnightly
2899;23;Female;New Jersey;Annually
2900;50;Female;Nebraska;Fortnightly
2901;41;Female;Maryland;Bi-Weekly
2902;41;Female;Alabama;Quarterly
2903;27;Female;North Carolina;Bi-Weekly
2904;38;Female;Delaware;Every 3 Months
2905;41;Female;Iowa;Monthly
2906;58;Female;New York;Fortnightly
2907;58;Female;Virginia;Annually
2908;19;Female;Maryland;Bi-Weekly
2909;43;Female;Texas;Every 3 Months
2910;27;Female;Louisiana;Every 3 Months
2911;32;Female;Mississippi;Monthly
2912;28;Female;Ohio;Quarterly
2913;48;Female;Oregon;Bi-Weekly
2914;43;Female;Wyoming;Every 3 Months
2915;45;Female;Pennsylvania;Bi-Weekly
2916;26;Female;Oregon;Bi-Weekly
2917;62;Female;Oklahoma;Bi-Weekly
2918;58;Female;Colorado;Annually
2919;19;Female;New York;Weekly
2920;64;Female;Minnesota;Monthly
2921;33;Female;Texas;Bi-Weekly
2922;20;Female;Wisconsin;Fortnightly
2923;45;Female;Kentucky;Quarterly
2924;28;Female;Pennsylvania;Quarterly
2925;47;Female;Rhode Island;Every 3 Months
2926;54;Female;Illinois;Every 3 Months
2927;64;Female;Maryland;Weekly
2928;45;Female;Missouri;Bi-Weekly
2929;40;Female;Alabama;Weekly
2930;31;Female;Maine;Fortnightly
2931;38;Female;Mississippi;Monthly
2932;36;Female;Alabama;Bi-Weekly
2933;65;Female;Alaska;Quarterly
2934;27;Female;Illinois;Monthly
2935;38;Female;Idaho;Quarterly
2936;58;Female;North Carolina;Weekly
2937;31;Female;Washington;Weekly
2938;28;Female;West Virginia;Weekly
2939;28;Female;Maine;Monthly
2940;32;Female;Kentucky;Weekly
2941;61;Female;Massachusetts;Monthly
2942;38;Female;Pennsylvania;Monthly
2943;54;Female;Hawaii;Weekly
2944;29;Female;Virginia;Monthly
2945;50;Female;New York;Every 3 Months
2946;32;Female;Delaware;Every 3 Months
2947;38;Female;Hawaii;Quarterly
2948;52;Female;Nebraska;Annually
2949;61;Female;Vermont;Bi-Weekly
2950;25;Female;Iowa;Annually
2951;22;Female;Iowa;Every 3 Months
2952;47;Female;Arkansas;Weekly
2953;50;Female;Alabama;Monthly
2954;45;Female;Maryland;Annually
2955;33;Female;South Dakota;Annually
2956;42;Female;Vermont;Annually
2957;52;Female;Montana;Monthly
2958;69;Female;South Dakota;Annually
2959;55;Female;Ohio;Monthly
2960;38;Female;Texas;Quarterly
2961;57;Female;Indiana;Weekly
2962;33;Female;New Hampshire;Bi-Weekly
2963;57;Female;California;Every 3 Months
2964;52;Female;Maine;Weekly
2965;44;Female;Ohio;Fortnightly
2966;48;Female;Delaware;Fortnightly
2967;52;Female;Oklahoma;Every 3 Months
2968;34;Female;Indiana;Annually
2969;26;Female;South Carolina;Every 3 Months
2970;36;Female;Vermont;Every 3 Months
2971;24;Female;Kansas;Bi-Weekly
2972;30;Female;Utah;Every 3 Months
2973;31;Female;New York;Every 3 Months
2974;25;Female;Indiana;Fortnightly
2975;57;Female;Tennessee;Weekly
2976;61;Female;Georgia;Every 3 Months
2977;30;Female;Nebraska;Fortnightly
2978;38;Female;Washington;Annually
2979;53;Female;Idaho;Fortnightly
2980;31;Female;Louisiana;Weekly
2981;70;Female;New Jersey;Monthly
2982;21;Female;Delaware;Annually
2983;33;Female;Wisconsin;Weekly
2984;60;Female;West Virginia;Quarterly
2985;45;Female;Texas;Bi-Weekly
2986;46;Female;Hawaii;Bi-Weekly
2987;62;Female;Arizona;Monthly
2988;63;Female;Louisiana;Monthly
2989;69;Female;Nevada;Monthly
2990;46;Female;Rhode Island;Weekly
2991;69;Female;Illinois;Monthly
2992;66;Female;Utah;Bi-Weekly
2993;41;Female;North Dakota;Weekly
2994;32;Female;Kansas;Bi-Weekly
2995;69;Female;Nevada;Quarterly
2996;29;Female;Virginia;Bi-Weekly
2997;70;Female;Utah;Every 3 Months
2998;41;Female;Idaho;Every 3 Months
2999;31;Female;Alaska;Quarterly
3000;31;Female;New Hampshire;Monthly
3001;57;Female;Ohio;Weekly
3002;29;Female;Montana;Quarterly
3003;70;Female;Louisiana;Quarterly
3004;51;Female;Oregon;Every 3 Months
3005;45;Female;Arizona;Fortnightly
3006;18;Female;Alaska;Weekly
3007;37;Female;Utah;Bi-Weekly
3008;23;Female;New York;Weekly
3009;39;Female;New Mexico;Weekly
3010;62;Female;Louisiana;Fortnightly
3011;70;Female;Ohio;Annually
3012;20;Female;Nevada;Every 3 Months
3013;42;Female;Idaho;Annually
3014;41;Female;Arizona;Monthly
3015;24;Female;Utah;Every 3 Months
3016;37;Female;Wyoming;Bi-Weekly
3017;30;Female;Indiana;Quarterly
3018;58;Female;Wisconsin;Bi-Weekly
3019;43;Female;Texas;Bi-Weekly
3020;19;Female;Utah;Annually
3021;23;Female;Arkansas;Every 3 Months
3022;65;Female;Pennsylvania;Quarterly
3023;58;Female;Georgia;Weekly
3024;50;Female;Indiana;Quarterly
3025;67;Female;Idaho;Every 3 Months
3026;40;Female;Montana;Monthly
3027;55;Female;Tennessee;Annually
3028;52;Female;West Virginia;Quarterly
3029;62;Female;California;Every 3 Months
3030;64;Female;Georgia;Quarterly
3031;43;Female;Maryland;Weekly
3032;61;Female;Idaho;Monthly
3033;26;Female;California;Quarterly
3034;22;Female;Alabama;Weekly
3035;51;Female;Utah;Quarterly
3036;69;Female;Kentucky;Bi-Weekly
3037;50;Female;Vermont;Fortnightly
3038;51;Female;Iowa;Annually
3039;56;Female;Georgia;Annually
3040;59;Female;Alabama;Bi-Weekly
3041;18;Female;Nebraska;Fortnightly
3042;48;Female;Rhode Island;Monthly
3043;53;Female;South Dakota;Every 3 Months
3044;45;Female;Illinois;Monthly
3045;21;Female;North Carolina;Quarterly
3046;42;Female;Florida;Bi-Weekly
3047;60;Female;Pennsylvania;Every 3 Months
3048;21;Female;Vermont;Bi-Weekly
3049;69;Female;Colorado;Fortnightly
3050;40;Female;Utah;Bi-Weekly
3051;31;Female;Kentucky;Every 3 Months
3052;44;Female;Wyoming;Every 3 Months
3053;48;Female;Maine;Fortnightly
3054;32;Female;Maine;Monthly
3055;42;Female;New Hampshire;Monthly
3056;27;Female;Kansas;Bi-Weekly
3057;69;Female;New Jersey;Bi-Weekly
3058;67;Female;North Carolina;Weekly
3059;41;Female;West Virginia;Fortnightly
3060;46;Female;Kentucky;Quarterly
3061;47;Female;California;Monthly
3062;33;Female;South Dakota;Every 3 Months
3063;51;Female;California;Monthly
3064;26;Female;Connecticut;Fortnightly
3065;22;Female;Idaho;Quarterly
3066;49;Female;North Dakota;Bi-Weekly
3067;58;Female;Michigan;Every 3 Months
3068;70;Female;Missouri;Weekly
3069;32;Female;California;Weekly
3070;62;Female;Delaware;Quarterly
3071;52;Female;Alabama;Bi-Weekly
3072;23;Female;New Hampshire;Monthly
3073;26;Female;New York;Quarterly
3074;58;Female;Oregon;Bi-Weekly
3075;26;Female;Massachusetts;Fortnightly
3076;54;Female;Utah;Every 3 Months
3077;66;Female;New Hampshire;Bi-Weekly
3078;60;Female;Illinois;Bi-Weekly
3079;32;Female;Alaska;Bi-Weekly
3080;48;Female;Wyoming;Annually
3081;69;Female;Colorado;Bi-Weekly
3082;64;Female;Vermont;Weekly
3083;56;Female;Utah;Annually
3084;22;Female;Illinois;Quarterly
3085;46;Female;Idaho;Monthly
3086;24;Female;Nevada;Every 3 Months
3087;47;Female;Utah;Every 3 Months
3088;62;Female;North Carolina;Monthly
3089;34;Female;Arkansas;Quarterly
3090;50;Female;North Carolina;Bi-Weekly
3091;29;Female;Texas;Quarterly
3092;68;Female;Nevada;Annually
3093;52;Female;Utah;Bi-Weekly
3094;29;Female;Pennsylvania;Every 3 Months
3095;22;Female;Georgia;Weekly
3096;62;Female;Minnesota;Fortnightly
3097;69;Female;Kansas;Monthly
3098;48;Female;Delaware;Quarterly
3099;66;Female;New Mexico;Quarterly
3100;42;Female;Michigan;Bi-Weekly
3101;50;Female;Vermont;Weekly
3102;32;Female;Idaho;Fortnightly
3103;51;Female;South Dakota;Bi-Weekly
3104;27;Female;Illinois;Weekly
3105;43;Female;Georgia;Fortnightly
3106;48;Female;Oregon;Monthly
3107;62;Female;Alabama;Annually
3108;65;Female;Hawaii;Bi-Weekly
3109;50;Female;Oregon;Monthly
3110;60;Female;Illinois;Fortnightly
3111;19;Female;Texas;Bi-Weekly
3112;21;Female;Kansas;Quarterly
3113;19;Female;Texas;Annually
3114;46;Female;Nebraska;Weekly
3115;21;Female;Arkansas;Bi-Weekly
3116;26;Female;South Dakota;Bi-Weekly
3117;50;Female;Montana;Weekly
3118;43;Female;Florida;Bi-Weekly
3119;61;Female;Virginia;Quarterly
3120;63;Female;Louisiana;Every 3 Months
3121;46;Female;Louisiana;Fortnightly
3122;63;Female;Louisiana;Weekly
3123;23;Female;Georgia;Fortnightly
3124;57;Female;Iowa;Bi-Weekly
3125;57;Female;California;Every 3 Months
3126;33;Female;Oregon;Quarterly
3127;57;Female;Maine;Bi-Weekly
3128;55;Female;Louisiana;Every 3 Months
3129;65;Female;Arkansas;Annually
3130;60;Female;Maryland;Every 3 Months
3131;52;Female;Vermont;Every 3 Months
3132;34;Female;North Dakota;Every 3 Months
3133;33;Female;Michigan;Quarterly
3134;58;Female;Arkansas;Bi-Weekly
3135;35;Female;Kentucky;Weekly
3136;68;Female;Indiana;Fortnightly
3137;58;Female;Minnesota;Bi-Weekly
3138;34;Female;Louisiana;Monthly
3139;47;Female;Kentucky;Every 3 Months
3140;35;Female;Georgia;Weekly
3141;34;Female;Alaska;Weekly
3142;36;Female;Mississippi;Bi-Weekly
3143;23;Female;Kansas;Quarterly
3144;68;Female;Arizona;Quarterly
3145;23;Female;Maine;Quarterly
3146;57;Female;Texas;Fortnightly
3147;21;Female;Virginia;Annually
3148;45;Female;North Dakota;Weekly
3149;37;Female;West Virginia;Weekly
3150;18;Female;North Carolina;Annually
3151;55;Female;Georgia;Bi-Weekly
3152;52;Female;New Mexico;Quarterly
3153;49;Female;North Carolina;Monthly
3154;56;Female;Alabama;Fortnightly
3155;27;Female;Connecticut;Quarterly
3156;22;Female;Montana;Annually
3157;18;Female;Montana;Monthly
3158;21;Female;Maine;Fortnightly
3159;30;Female;Mississippi;Monthly
3160;62;Female;Louisiana;Quarterly
3161;28;Female;Nebraska;Fortnightly
3162;66;Female;Massachusetts;Monthly
3163;66;Female;Wisconsin;Quarterly
3164;49;Female;Nebraska;Monthly
3165;40;Female;Arizona;Annually
3166;49;Female;Hawaii;Every 3 Months
3167;19;Female;Georgia;Fortnightly
3168;24;Female;Oregon;Bi-Weekly
3169;31;Female;Montana;Fortnightly
3170;35;Female;Georgia;Weekly
3171;65;Female;Rhode Island;Fortnightly
3172;68;Female;Tennessee;Bi-Weekly
3173;57;Female;Missouri;Bi-Weekly
3174;69;Female;Washington;Fortnightly
3175;45;Female;Oklahoma;Monthly
3176;35;Female;Connecticut;Every 3 Months
3177;36;Female;Arkansas;Monthly
3178;55;Female;Missouri;Monthly
3179;66;Female;Washington;Annually
3180;57;Female;Idaho;Bi-Weekly
3181;18;Female;Montana;Weekly
3182;31;Female;Montana;Every 3 Months
3183;50;Female;Georgia;Annually
3184;50;Female;Mississippi;Every 3 Months
3185;61;Female;Hawaii;Quarterly
3186;52;Female;Ohio;Annually
3187;38;Female;Virginia;Annually
3188;67;Female;Texas;Weekly
3189;42;Female;Vermont;Monthly
3190;25;Female;Kansas;Bi-Weekly
3191;41;Female;California;Fortnightly
3192;62;Female;Mississippi;Every 3 Months
3193;19;Female;Iowa;Fortnightly
3194;63;Female;Virginia;Fortnightly
3195;43;Female;Maryland;Bi-Weekly
3196;68;Female;Missouri;Quarterly
3197;24;Female;Wisconsin;Fortnightly
3198;27;Female;Maine;Every 3 Months
3199;61;Female;Pennsylvania;Weekly
3200;59;Female;Maine;Monthly
3201;67;Female;Missouri;Monthly
3202;46;Female;Vermont;Monthly
3203;65;Female;Wisconsin;Annually
3204;63;Female;New Jersey;Annually
3205;57;Female;New Mexico;Bi-Weekly
3206;40;Female;Colorado;Every 3 Months
3207;36;Female;California;Monthly
3208;67;Female;Arizona;Annually
3209;61;Female;Indiana;Weekly
3210;64;Female;Arkansas;Annually
3211;30;Female;Nevada;Bi-Weekly
3212;53;Female;Rhode Island;Monthly
3213;27;Female;Wyoming;Weekly
3214;27;Female;Texas;Monthly
3215;53;Female;Washington;Annually
3216;34;Female;Rhode Island;Every 3 Months
3217;39;Female;Illinois;Weekly
3218;44;Female;Oregon;Weekly
3219;37;Female;Florida;Monthly
3220;57;Female;Kansas;Weekly
3221;38;Female;North Dakota;Monthly
3222;21;Female;New Hampshire;Annually
3223;45;Female;Texas;Quarterly
3224;68;Female;Montana;Bi-Weekly
3225;37;Female;Delaware;Monthly
3226;53;Female;New Hampshire;Weekly
3227;57;Female;Minnesota;Fortnightly
3228;28;Female;Alaska;Quarterly
3229;37;Female;Connecticut;Annually
3230;54;Female;Connecticut;Monthly
3231;49;Female;Kansas;Annually
3232;62;Female;Nevada;Annually
3233;45;Female;Massachusetts;Monthly
3234;45;Female;Indiana;Bi-Weekly
3235;49;Female;Washington;Quarterly
3236;27;Female;Kansas;Monthly
3237;63;Female;South Carolina;Monthly
3238;61;Female;Vermont;Weekly
3239;25;Female;Wyoming;Quarterly
3240;33;Female;Colorado;Monthly
3241;56;Female;West Virginia;Monthly
3242;50;Female;Connecticut;Quarterly
3243;45;Female;Oregon;Weekly
3244;45;Female;Idaho;Every 3 Months
3245;65;Female;Arkansas;Annually
3246;63;Female;Kansas;Weekly
3247;70;Female;Michigan;Monthly
3248;53;Female;Arkansas;Fortnightly
3249;22;Female;Pennsylvania;Quarterly
3250;26;Female;Virginia;Quarterly
3251;23;Female;Minnesota;Weekly
3252;25;Female;Nevada;Quarterly
3253;69;Female;Montana;Fortnightly
3254;36;Female;Nebraska;Fortnightly
3255;21;Female;Indiana;Every 3 Months
3256;57;Female;New Jersey;Monthly
3257;60;Female;Wisconsin;Every 3 Months
3258;44;Female;Minnesota;Every 3 Months
3259;31;Female;New Jersey;Bi-Weekly
3260;57;Female;Oklahoma;Every 3 Months
3261;39;Female;Wisconsin;Annually
3262;48;Female;Rhode Island;Weekly
3263;42;Female;Indiana;Every 3 Months
3264;56;Female;Vermont;Fortnightly
3265;28;Female;Maine;Bi-Weekly
3266;40;Female;Alabama;Fortnightly
3267;49;Female;Alabama;Weekly
3268;37;Female;Idaho;Quarterly
3269;22;Female;Arkansas;Every 3 Months
3270;27;Female;Ohio;Monthly
3271;59;Female;Illinois;Annually
3272;35;Female;Nevada;Weekly
3273;58;Female;Texas;Quarterly
3274;58;Female;Nevada;Every 3 Months
3275;46;Female;Oklahoma;Fortnightly
3276;43;Female;Alabama;Weekly
3277;39;Female;South Dakota;Every 3 Months
3278;59;Female;Texas;Monthly
3279;59;Female;Montana;Weekly
3280;59;Female;Wyoming;Fortnightly
3281;45;Female;New York;Monthly
3282;27;Female;Oregon;Annually
3283;24;Female;California;Monthly
3284;47;Female;North Carolina;Every 3 Months
3285;70;Female;Kentucky;Annually
3286;58;Female;Hawaii;Weekly
3287;45;Female;Illinois;Fortnightly
3288;24;Female;West Virginia;Weekly
3289;67;Female;South Carolina;Bi-Weekly
3290;31;Female;Montana;Every 3 Months
3291;52;Female;North Dakota;Monthly
3292;29;Female;New Mexico;Monthly
3293;62;Female;Missouri;Fortnightly
3294;19;Female;West Virginia;Fortnightly
3295;62;Female;South Carolina;Bi-Weekly
3296;70;Female;West Virginia;Weekly
3297;20;Female;Alaska;Quarterly
3298;67;Female;West Virginia;Monthly
3299;65;Female;New Mexico;Every 3 Months
3300;45;Female;South Dakota;Monthly
3301;26;Female;Oklahoma;Bi-Weekly
3302;36;Female;Oklahoma;Fortnightly
3303;36;Female;Alabama;Bi-Weekly
3304;20;Female;Mississippi;Fortnightly
3305;30;Female;Mississippi;Every 3 Months
3306;34;Female;Nebraska;Bi-Weekly
3307;63;Female;Colorado;Fortnightly
3308;18;Female;Pennsylvania;Monthly
3309;55;Female;Utah;Monthly
3310;48;Female;Massachusetts;Monthly
3311;45;Female;Iowa;Fortnightly
3312;29;Female;Florida;Annually
3313;55;Female;Louisiana;Quarterly
3314;55;Female;Kansas;Monthly
3315;55;Female;Kansas;Quarterly
3316;48;Female;Kentucky;Every 3 Months
3317;42;Female;New Mexico;Fortnightly
3318;21;Female;North Carolina;Quarterly
3319;45;Female;North Dakota;Monthly
3320;23;Female;North Dakota;Every 3 Months
3321;66;Female;Illinois;Every 3 Months
3322;32;Female;Maine;Annually
3323;52;Female;Indiana;Weekly
3324;54;Female;North Dakota;Monthly
3325;37;Female;Missouri;Weekly
3326;29;Female;Alaska;Monthly
3327;47;Female;North Dakota;Annually
3328;47;Female;Connecticut;Quarterly
3329;42;Female;Wisconsin;Bi-Weekly
3330;34;Female;New Jersey;Bi-Weekly
3331;38;Female;Missouri;Quarterly
3332;55;Female;California;Quarterly
3333;27;Female;Washington;Bi-Weekly
3334;55;Female;Minnesota;Monthly
3335;66;Female;California;Annually
3336;44;Female;Texas;Quarterly
3337;39;Female;Montana;Annually
3338;23;Female;Arizona;Bi-Weekly
3339;29;Female;Minnesota;Monthly
3340;20;Female;Nebraska;Fortnightly
3341;42;Female;Virginia;Fortnightly
3342;55;Female;Connecticut;Monthly
3343;66;Female;New Jersey;Weekly
3344;24;Female;Kentucky;Bi-Weekly
3345;62;Female;Washington;Annually
3346;28;Female;Florida;Bi-Weekly
3347;30;Female;Oklahoma;Quarterly
3348;22;Female;Iowa;Bi-Weekly
3349;28;Female;New Hampshire;Every 3 Months
3350;35;Female;Georgia;Quarterly
3351;45;Female;Mississippi;Bi-Weekly
3352;43;Female;New Hampshire;Fortnightly
3353;55;Female;Washington;Bi-Weekly
3354;31;Female;Ohio;Every 3 Months
3355;42;Female;Maryland;Weekly
3356;40;Female;Delaware;Bi-Weekly
3357;39;Female;Tennessee;Bi-Weekly
3358;41;Female;Arkansas;Monthly
3359;56;Female;Tennessee;Annually
3360;43;Female;New Hampshire;Monthly
3361;22;Female;Minnesota;Every 3 Months
3362;47;Female;Florida;Bi-Weekly
3363;50;Female;Tennessee;Fortnightly
3364;58;Female;California;Bi-Weekly
3365;50;Female;Oregon;Monthly
3366;43;Female;Tennessee;Every 3 Months
3367;38;Female;North Carolina;Quarterly
3368;44;Female;Tennessee;Fortnightly
3369;30;Female;Nebraska;Every 3 Months
3370;47;Female;Maine;Monthly
3371;30;Female;Illinois;Fortnightly
3372;49;Female;Colorado;Annually
3373;56;Female;Pennsylvania;Every 3 Months
3374;70;Female;Minnesota;Every 3 Months
3375;22;Female;Nevada;Annually
3376;51;Female;Connecticut;Annually
3377;22;Female;Ohio;Quarterly
3378;37;Female;Kentucky;Fortnightly
3379;49;Female;Minnesota;Quarterly
3380;61;Female;Tennessee;Weekly
3381;41;Female;North Dakota;Every 3 Months
3382;57;Female;Minnesota;Quarterly
3383;34;Female;Nebraska;Weekly
3384;27;Female;Delaware;Bi-Weekly
3385;39;Female;Minnesota;Quarterly
3386;62;Female;Rhode Island;Every 3 Months
3387;34;Female;Michigan;Quarterly
3388;53;Female;New Jersey;Bi-Weekly
3389;35;Female;South Dakota;Weekly
3390;38;Female;North Carolina;Annually
3391;32;Female;Oregon;Annually
3392;47;Female;Montana;Every 3 Months
3393;53;Female;New Jersey;Bi-Weekly
3394;60;Female;Arizona;Monthly
3395;31;Female;Vermont;Annually
3396;44;Female;Colorado;Every 3 Months
3397;29;Female;Tennessee;Quarterly
3398;19;Female;New Jersey;Bi-Weekly
3399;54;Female;Montana;Fortnightly
3400;40;Female;Montana;Annually
3401;39;Female;Nevada;Fortnightly
3402;44;Female;Nevada;Weekly
3403;22;Female;Louisiana;Every 3 Months
3404;30;Female;Illinois;Bi-Weekly
3405;69;Female;South Carolina;Annually
3406;28;Female;Washington;Bi-Weekly
3407;57;Female;Nebraska;Quarterly
3408;46;Female;Alabama;Quarterly
3409;48;Female;Montana;Annually
3410;24;Female;Minnesota;Every 3 Months
3411;50;Female;Ohio;Bi-Weekly
3412;29;Female;New York;Weekly
3413;61;Female;Indiana;Quarterly
3414;34;Female;Delaware;Bi-Weekly
3415;27;Female;Connecticut;Quarterly
3416;38;Female;New York;Annually
3417;25;Female;Alabama;Every 3 Months
3418;54;Female;Massachusetts;Fortnightly
3419;53;Female;South Carolina;Annually
3420;23;Female;West Virginia;Bi-Weekly
3421;19;Female;Kentucky;Bi-Weekly
3422;57;Female;New Jersey;Weekly
3423;19;Female;New York;Monthly
3424;33;Female;Massachusetts;Bi-Weekly
3425;33;Female;Florida;Monthly
3426;38;Female;Michigan;Bi-Weekly
3427;47;Female;Oregon;Annually
3428;39;Female;Michigan;Annually
3429;32;Female;Washington;Monthly
3430;27;Female;Alaska;Weekly
3431;67;Female;Montana;Every 3 Months
3432;46;Female;New Mexico;Annually
3433;36;Female;Connecticut;Every 3 Months
3434;62;Female;Alaska;Annually
3435;31;Female;Ohio;Fortnightly
3436;68;Female;Montana;Bi-Weekly
3437;57;Female;Nebraska;Monthly
3438;22;Female;Oklahoma;Annually
3439;26;Female;Kentucky;Monthly
3440;43;Female;Idaho;Quarterly
3441;45;Female;Maryland;Weekly
3442;64;Female;Tennessee;Annually
3443;28;Female;Michigan;Weekly
3444;47;Female;Tennessee;Bi-Weekly
3445;53;Female;Rhode Island;Bi-Weekly
3446;42;Female;Florida;Annually
3447;51;Female;Louisiana;Weekly
3448;62;Female;Arkansas;Bi-Weekly
3449;18;Female;Kentucky;Fortnightly
3450;48;Female;Kansas;Monthly
3451;20;Female;Vermont;Monthly
3452;32;Female;Nevada;Annually
3453;26;Female;Oklahoma;Fortnightly
3454;31;Female;Alabama;Bi-Weekly
3455;55;Female;Louisiana;Bi-Weekly
3456;49;Female;Ohio;Annually
3457;42;Female;Texas;Monthly
3458;64;Female;Maryland;Fortnightly
3459;68;Female;West Virginia;Quarterly
3460;68;Female;Ohio;Annually
3461;41;Female;Indiana;Bi-Weekly
3462;51;Female;Wyoming;Quarterly
3463;44;Female;Michigan;Every 3 Months
3464;27;Female;Maine;Fortnightly
3465;36;Female;Utah;Annually
3466;19;Female;Iowa;Weekly
3467;49;Female;Maryland;Annually
3468;18;Female;Texas;Annually
3469;36;Female;Ohio;Quarterly
3470;36;Female;North Dakota;Annually
3471;19;Female;West Virginia;Bi-Weekly
3472;43;Female;North Carolina;Bi-Weekly
3473;31;Female;Georgia;Weekly
3474;63;Female;Kansas;Weekly
3475;41;Female;Maine;Monthly
3476;48;Female;South Carolina;Quarterly
3477;68;Female;South Carolina;Weekly
3478;53;Female;Kentucky;Bi-Weekly
3479;36;Female;Arizona;Quarterly
3480;46;Female;New York;Monthly
3481;21;Female;New Hampshire;Monthly
3482;52;Female;Ohio;Bi-Weekly
3483;66;Female;Hawaii;Weekly
3484;19;Female;Texas;Every 3 Months
3485;44;Female;Illinois;Bi-Weekly
3486;50;Female;Massachusetts;Fortnightly
3487;51;Female;North Carolina;Weekly
3488;25;Female;West Virginia;Annually
3489;62;Female;Delaware;Quarterly
3490;48;Female;Idaho;Every 3 Months
3491;62;Female;Oregon;Quarterly
3492;22;Female;Maine;Monthly
3493;48;Female;South Dakota;Annually
3494;48;Female;New Mexico;Weekly
3495;62;Female;Washington;Quarterly
3496;24;Female;Georgia;Weekly
3497;39;Female;Idaho;Monthly
3498;35;Female;Colorado;Every 3 Months
3499;47;Female;Kentucky;Bi-Weekly
3500;22;Female;New Jersey;Every 3 Months
3501;38;Female;Oregon;Fortnightly
3502;53;Female;Nebraska;Weekly
3503;31;Female;Massachusetts;Quarterly
3504;31;Female;Nebraska;Weekly
3505;65;Female;Hawaii;Monthly
3506;48;Female;Indiana;Every 3 Months
3507;18;Female;Illinois;Fortnightly
3508;46;Female;Colorado;Every 3 Months
3509;52;Female;Pennsylvania;Weekly
3510;50;Female;Ohio;Bi-Weekly
3511;49;Female;Pennsylvania;Monthly
3512;69;Female;Mississippi;Every 3 Months
3513;36;Female;Kentucky;Quarterly
3514;30;Female;Alaska;Fortnightly
3515;25;Female;Georgia;Monthly
3516;19;Female;South Dakota;Bi-Weekly
3517;34;Female;South Carolina;Bi-Weekly
3518;29;Female;Tennessee;Every 3 Months
3519;50;Female;Colorado;Quarterly
3520;31;Female;Wisconsin;Fortnightly
3521;41;Female;Georgia;Monthly
3522;52;Female;Maryland;Weekly
3523;27;Female;New Jersey;Quarterly
3524;49;Female;Nevada;Fortnightly
3525;69;Female;Michigan;Monthly
3526;45;Female;Wyoming;Annually
3527;20;Female;Massachusetts;Every 3 Months
3528;25;Female;Washington;Weekly
3529;38;Female;Maine;Annually
3530;55;Female;Montana;Weekly
3531;62;Female;Oklahoma;Weekly
3532;54;Female;North Dakota;Quarterly
3533;61;Female;Connecticut;Annually
3534;50;Female;Texas;Fortnightly
3535;65;Female;Delaware;Weekly
3536;68;Female;Mississippi;Monthly
3537;55;Female;Minnesota;Monthly
3538;57;Female;Georgia;Every 3 Months
3539;56;Female;Iowa;Monthly
3540;29;Female;New York;Bi-Weekly
3541;24;Female;Nevada;Weekly
3542;59;Female;Virginia;Annually
3543;62;Female;Idaho;Weekly
3544;58;Female;Colorado;Every 3 Months
3545;64;Female;Wisconsin;Every 3 Months
3546;48;Female;Connecticut;Annually
3547;60;Female;Kansas;Bi-Weekly
3548;52;Female;Pennsylvania;Annually
3549;63;Female;Utah;Fortnightly
3550;44;Female;Oregon;Fortnightly
3551;63;Female;West Virginia;Weekly
3552;66;Female;Montana;Weekly
3553;22;Female;Kentucky;Quarterly
3554;62;Female;Minnesota;Weekly
3555;39;Female;Louisiana;Fortnightly
3556;25;Female;Delaware;Quarterly
3557;70;Female;Arizona;Bi-Weekly
3558;52;Female;Nevada;Every 3 Months
3559;68;Female;Alaska;Quarterly
3560;18;Female;Utah;Every 3 Months
3561;18;Female;Kansas;Annually
3562;63;Female;North Carolina;Fortnightly
3563;47;Female;Maryland;Weekly
3564;43;Female;Maine;Every 3 Months
3565;60;Female;Illinois;Annually
3566;49;Female;Pennsylvania;Monthly
3567;28;Female;Alaska;Monthly
3568;32;Female;New Mexico;Monthly
3569;29;Female;Arkansas;Quarterly
3570;35;Female;Alaska;Fortnightly
3571;23;Female;Louisiana;Annually
3572;70;Female;North Dakota;Every 3 Months
3573;23;Female;Rhode Island;Monthly
3574;43;Female;Connecticut;Monthly
3575;29;Female;New York;Quarterly
3576;61;Female;Kentucky;Bi-Weekly
3577;29;Female;Maine;Bi-Weekly
3578;66;Female;Missouri;Weekly
3579;46;Female;Georgia;Quarterly
3580;34;Female;Arizona;Every 3 Months
3581;51;Female;New Hampshire;Bi-Weekly
3582;26;Female;Georgia;Weekly
3583;23;Female;California;Annually
3584;52;Female;Arizona;Every 3 Months
3585;39;Female;Florida;Monthly
3586;39;Female;New York;Bi-Weekly
3587;33;Female;Idaho;Bi-Weekly
3588;33;Female;Virginia;Annually
3589;23;Female;Michigan;Annually
3590;31;Female;New Hampshire;Every 3 Months
3591;27;Female;South Dakota;Every 3 Months
3592;48;Female;South Dakota;Quarterly
3593;61;Female;New Jersey;Fortnightly
3594;63;Female;Wyoming;Monthly
3595;19;Female;Alabama;Quarterly
3596;21;Female;South Dakota;Annually
3597;28;Female;South Carolina;Fortnightly
3598;29;Female;New Mexico;Quarterly
3599;23;Female;Connecticut;Bi-Weekly
3600;37;Female;Kansas;Weekly
3601;67;Female;South Carolina;Bi-Weekly
3602;34;Female;North Carolina;Monthly
3603;58;Female;Wyoming;Quarterly
3604;45;Female;Louisiana;Weekly
3605;63;Female;Louisiana;Annually
3606;68;Female;Alabama;Every 3 Months
