user_id;id_p;Quantity;Time stamp;Size;Review Rating;Subscription Status;Shipping Type;Discount Applied;Promo Code Used;Payment Method
531;4874;6;30/04/2023;M;3.7;Yes;Express;Yes;Yes;Credit Card
423;9393;13;01/05/2023;M;3.3;Yes;Store Pickup;Yes;Yes;Debit Card
2072;8207;11;02/05/2023;XL;4.5;Yes;Express;Yes;Yes;Debit Card
2650;9435;12;03/05/2023;M;3.3;Yes;Free Shipping;Yes;Yes;Venmo
3235;7092;6;04/05/2023;L;4.3;Yes;Standard;Yes;Yes;Cash
3440;3596;20;05/05/2023;M;2.5;Yes;Standard;Yes;Yes;Cash
1894;9814;4;06/05/2023;XL;2.6;Yes;Standard;Yes;Yes;Cash
1092;9842;14;07/05/2023;L;4.9;Yes;Standard;Yes;Yes;Debit Card
422;5307;2;08/05/2023;L;4.7;Yes;Free Shipping;Yes;Yes;Debit Card
1563;1358;18;09/05/2023;S;3;Yes;Standard;Yes;Yes;Credit Card
3718;1614;20;10/05/2023;M;3.5;Yes;Next Day Air;Yes;Yes;PayPal
2859;3556;6;11/05/2023;M;4.8;Yes;Standard;Yes;Yes;Venmo
1316;1635;20;12/05/2023;M;4.3;Yes;Free Shipping;Yes;Yes;Debit Card
2232;3570;7;13/05/2023;M;3.2;Yes;Store Pickup;Yes;Yes;Bank Transfer
1634;4537;19;14/05/2023;M;3.1;Yes;Free Shipping;Yes;Yes;PayPal
2772;6520;14;15/05/2023;M;2.8;Yes;Free Shipping;Yes;Yes;Credit Card
968;5948;13;16/05/2023;S;2.9;Yes;2-Day Shipping;Yes;Yes;Bank Transfer
1103;7927;4;17/05/2023;M;3.7;Yes;Express;Yes;Yes;Venmo
2138;242;12;18/05/2023;L;3.3;Yes;Store Pickup;Yes;Yes;PayPal
1035;9504;15;19/05/2023;M;2.8;Yes;2-Day Shipping;Yes;Yes;Credit Card
134;1737;7;20/05/2023;M;4.5;Yes;Standard;Yes;Yes;Bank Transfer
1849;5998;13;21/05/2023;M;2.6;Yes;Next Day Air;Yes;Yes;Credit Card
1780;5476;12;22/05/2023;L;3.7;Yes;Standard;Yes;Yes;Venmo
3163;8801;3;23/05/2023;S;4.4;Yes;Express;Yes;Yes;PayPal
1837;5793;18;24/05/2023;M;4.3;Yes;2-Day Shipping;Yes;Yes;Bank Transfer
1385;6141;12;25/05/2023;M;3.5;Yes;Express;Yes;Yes;Cash
895;1329;8;26/05/2023;M;3.8;Yes;2-Day Shipping;Yes;Yes;Credit Card
696;152;12;27/05/2023;L;3.5;Yes;Express;Yes;Yes;Venmo
3781;6587;5;28/05/2023;S;4.6;Yes;Store Pickup;Yes;Yes;Debit Card
2168;9077;16;29/05/2023;M;2.6;Yes;Next Day Air;Yes;Yes;Credit Card
2019;3733;15;30/05/2023;M;4.4;Yes;Next Day Air;Yes;Yes;Venmo
1967;8180;17;31/05/2023;M;4;Yes;Standard;Yes;Yes;Debit Card
3613;8337;19;01/06/2023;S;4.4;Yes;Next Day Air;Yes;Yes;Bank Transfer
2735;3878;6;02/06/2023;L;4.7;Yes;Next Day Air;Yes;Yes;Cash
585;5928;3;03/06/2023;L;3.9;Yes;Store Pickup;Yes;Yes;PayPal
454;9117;19;04/06/2023;M;2.7;Yes;Free Shipping;Yes;Yes;PayPal
755;5526;5;05/06/2023;M;3.7;Yes;2-Day Shipping;Yes;Yes;Bank Transfer
2420;4849;2;06/06/2023;M;2.6;Yes;2-Day Shipping;Yes;Yes;Bank Transfer
2521;4408;10;07/06/2023;M;3.9;Yes;Standard;Yes;Yes;Debit Card
3003;9757;13;08/06/2023;XL;4.9;Yes;Next Day Air;Yes;Yes;Cash
3492;9916;6;09/06/2023;L;4.1;Yes;Store Pickup;Yes;Yes;Debit Card
1041;2514;3;10/06/2023;S;3;Yes;Free Shipping;Yes;Yes;Venmo
2973;244;2;11/06/2023;XL;4.1;Yes;2-Day Shipping;Yes;Yes;PayPal
3897;2231;4;12/06/2023;L;3.8;Yes;Standard;Yes;Yes;Cash
2919;7535;1;13/06/2023;M;4;Yes;Standard;Yes;Yes;Credit Card
74;3754;18;14/06/2023;XL;3.6;Yes;Express;Yes;Yes;Credit Card
2647;7723;3;15/06/2023;M;3;Yes;Store Pickup;Yes;Yes;Credit Card
2972;2601;8;16/06/2023;M;3;Yes;Standard;Yes;Yes;Debit Card
552;983;10;17/06/2023;M;2.6;Yes;Free Shipping;Yes;Yes;Cash
113;3790;15;18/06/2023;M;3.4;Yes;Free Shipping;Yes;Yes;Venmo
2239;702;16;19/06/2023;L;3.1;Yes;Free Shipping;Yes;Yes;Bank Transfer
2588;1972;16;20/06/2023;L;3;Yes;Free Shipping;Yes;Yes;Venmo
1314;2581;15;21/06/2023;XL;3.7;Yes;Standard;Yes;Yes;PayPal
3019;5254;13;22/06/2023;M;3.5;Yes;Store Pickup;Yes;Yes;Venmo
1570;2251;17;23/06/2023;XL;2.8;Yes;Store Pickup;Yes;Yes;Bank Transfer
3821;8861;10;24/06/2023;M;4.5;Yes;Standard;Yes;Yes;Cash
3010;2015;9;25/06/2023;M;3.3;Yes;Store Pickup;Yes;Yes;PayPal
753;3440;3;26/06/2023;M;3.4;Yes;Express;Yes;Yes;PayPal
2148;1068;18;27/06/2023;S;3.2;Yes;2-Day Shipping;Yes;Yes;PayPal
1156;8967;3;28/06/2023;L;3.7;Yes;Standard;Yes;Yes;Debit Card
3077;1083;8;29/06/2023;L;4.6;Yes;Express;Yes;Yes;Venmo
2405;8829;4;30/06/2023;S;5;Yes;Store Pickup;Yes;Yes;Bank Transfer
1212;7068;12;01/07/2023;M;4.4;Yes;Standard;Yes;Yes;Debit Card
3498;8573;2;02/07/2023;S;4.9;Yes;Express;Yes;Yes;Venmo
1721;6345;4;03/07/2023;M;4.1;Yes;Standard;Yes;Yes;Credit Card
1423;9214;19;04/07/2023;L;4.9;Yes;Next Day Air;Yes;Yes;Credit Card
1598;4967;19;05/07/2023;S;4.7;Yes;2-Day Shipping;Yes;Yes;Debit Card
3697;8476;10;06/07/2023;XL;3;Yes;Store Pickup;Yes;Yes;Bank Transfer
3636;1848;3;07/07/2023;L;3.4;Yes;Store Pickup;Yes;Yes;Credit Card
1621;2781;9;08/07/2023;M;3.2;Yes;Store Pickup;Yes;Yes;PayPal
2641;4776;3;09/07/2023;S;2.9;Yes;Standard;Yes;Yes;PayPal
2670;4132;17;10/07/2023;M;4.5;Yes;2-Day Shipping;Yes;Yes;Venmo
603;7183;13;11/07/2023;S;2.7;Yes;Next Day Air;Yes;Yes;Credit Card
2887;7745;6;12/07/2023;L;3.4;Yes;Express;Yes;Yes;PayPal
3706;9601;3;13/07/2023;L;4.6;Yes;Store Pickup;Yes;Yes;PayPal
1378;3487;4;14/07/2023;M;2.7;Yes;Store Pickup;Yes;Yes;PayPal
957;1125;11;15/07/2023;L;4.2;Yes;Standard;Yes;Yes;Bank Transfer
3344;3305;18;16/07/2023;M;3.2;Yes;2-Day Shipping;Yes;Yes;PayPal
1623;7982;8;17/07/2023;L;4.8;Yes;Standard;Yes;Yes;Cash
104;5427;7;18/07/2023;XL;3.3;Yes;Next Day Air;Yes;Yes;Credit Card
3060;8148;2;19/07/2023;L;4.2;Yes;Standard;Yes;Yes;PayPal
1744;1809;8;20/07/2023;M;4.8;Yes;Store Pickup;Yes;Yes;Debit Card
2041;456;20;21/07/2023;L;4.9;Yes;Store Pickup;Yes;Yes;PayPal
3542;8443;12;22/07/2023;S;3.9;Yes;Standard;Yes;Yes;Bank Transfer
2274;66;2;23/07/2023;M;3;Yes;Free Shipping;Yes;Yes;Cash
1972;2763;17;24/07/2023;S;4.6;Yes;Free Shipping;Yes;Yes;Debit Card
910;8402;4;25/07/2023;L;3.5;Yes;2-Day Shipping;Yes;Yes;Debit Card
2556;1568;14;26/07/2023;M;4.8;Yes;Free Shipping;Yes;Yes;PayPal
465;3696;12;27/07/2023;L;4.8;Yes;Standard;Yes;Yes;Cash
2758;440;10;28/07/2023;L;3;Yes;Express;Yes;Yes;PayPal
903;4912;19;29/07/2023;M;4.5;Yes;Next Day Air;Yes;Yes;Bank Transfer
2017;6920;12;30/07/2023;M;4.8;Yes;Store Pickup;Yes;Yes;Credit Card
3631;9331;3;31/07/2023;S;3.8;Yes;Standard;Yes;Yes;Cash
3232;9037;2;01/08/2023;M;4.6;Yes;Express;Yes;Yes;Cash
2869;7453;14;02/08/2023;XL;3.1;Yes;Next Day Air;Yes;Yes;Credit Card
2801;8697;7;03/08/2023;L;3.4;Yes;Express;Yes;Yes;Cash
1993;4536;16;04/08/2023;M;3.3;Yes;2-Day Shipping;Yes;Yes;Bank Transfer
958;1183;12;05/08/2023;L;4.8;Yes;2-Day Shipping;Yes;Yes;Credit Card
2729;188;14;06/08/2023;M;2.8;Yes;Express;Yes;Yes;PayPal
3477;5582;2;07/08/2023;M;3.1;Yes;Store Pickup;Yes;Yes;Bank Transfer
2039;200;1;08/08/2023;S;4.6;Yes;Free Shipping;Yes;Yes;Cash
590;679;9;09/08/2023;L;2.6;Yes;Store Pickup;Yes;Yes;Debit Card
2657;167;17;10/08/2023;M;2.6;Yes;Express;Yes;Yes;Bank Transfer
1691;3218;1;11/08/2023;L;3.8;Yes;Free Shipping;Yes;Yes;Bank Transfer
2917;5832;10;12/08/2023;L;4.5;Yes;Free Shipping;Yes;Yes;Debit Card
1248;7728;7;13/08/2023;L;3;Yes;Standard;Yes;Yes;Venmo
2438;1226;10;14/08/2023;S;3.5;Yes;Free Shipping;Yes;Yes;Credit Card
2313;9251;1;15/08/2023;S;3.8;Yes;Free Shipping;Yes;Yes;Debit Card
2352;6356;11;16/08/2023;M;3.5;Yes;Standard;Yes;Yes;Cash
1934;5249;11;17/08/2023;M;3.1;Yes;Store Pickup;Yes;Yes;Debit Card
890;8795;6;18/08/2023;L;3;Yes;Store Pickup;Yes;Yes;Credit Card
2879;3482;11;19/08/2023;M;4.3;Yes;Standard;Yes;Yes;PayPal
2744;2426;1;20/08/2023;S;3.3;Yes;Store Pickup;Yes;Yes;Credit Card
605;9813;20;21/08/2023;M;4.7;Yes;Express;Yes;Yes;Credit Card
2218;3587;11;22/08/2023;L;4.5;Yes;Store Pickup;Yes;Yes;Credit Card
470;4733;13;23/08/2023;XL;2.9;Yes;Free Shipping;Yes;Yes;Debit Card
1703;7998;1;24/08/2023;M;4.1;Yes;2-Day Shipping;Yes;Yes;Cash
1864;9324;6;25/08/2023;M;3.5;Yes;Store Pickup;Yes;Yes;Debit Card
2536;7659;11;26/08/2023;L;3.4;Yes;Store Pickup;Yes;Yes;Cash
1394;803;4;27/08/2023;S;3.3;Yes;Free Shipping;Yes;Yes;Venmo
2484;4849;5;28/08/2023;M;3.2;Yes;Store Pickup;Yes;Yes;Credit Card
35;6167;4;29/08/2023;L;4;Yes;Store Pickup;Yes;Yes;PayPal
3020;8893;11;30/08/2023;XL;3.6;Yes;Next Day Air;Yes;Yes;Bank Transfer
619;9556;3;31/08/2023;L;4.6;Yes;Free Shipping;Yes;Yes;Bank Transfer
534;4783;4;01/09/2023;M;2.6;Yes;Next Day Air;Yes;Yes;PayPal
942;4256;12;02/09/2023;M;4.3;Yes;Express;Yes;Yes;Credit Card
3733;5757;4;03/09/2023;M;3.4;Yes;Free Shipping;Yes;Yes;Cash
1313;7346;1;04/09/2023;XL;3.5;Yes;Store Pickup;Yes;Yes;Debit Card
762;1021;12;05/09/2023;M;4.2;Yes;Standard;Yes;Yes;Credit Card
3159;2336;9;06/09/2023;M;3.5;Yes;Store Pickup;Yes;Yes;Credit Card
3487;1643;18;07/09/2023;M;3.6;Yes;Free Shipping;Yes;Yes;PayPal
3252;2466;6;08/09/2023;M;4.3;Yes;Store Pickup;Yes;Yes;Debit Card
3201;9303;5;09/09/2023;M;4.9;Yes;Standard;Yes;Yes;Venmo
357;7545;19;10/09/2023;M;4.1;Yes;Store Pickup;Yes;Yes;Venmo
2883;9811;14;11/09/2023;S;3.6;Yes;Standard;Yes;Yes;Bank Transfer
517;1879;18;12/09/2023;M;3.4;Yes;Next Day Air;Yes;Yes;Bank Transfer
2253;4341;3;13/09/2023;L;2.9;Yes;2-Day Shipping;Yes;Yes;Bank Transfer
217;6701;2;14/09/2023;L;2.7;Yes;Store Pickup;Yes;Yes;Credit Card
2579;682;11;15/09/2023;M;4.3;Yes;Express;Yes;Yes;Credit Card
224;6079;10;16/09/2023;M;3.3;Yes;Express;Yes;Yes;PayPal
2485;1967;18;17/09/2023;XL;2.8;Yes;Next Day Air;Yes;Yes;Credit Card
2375;2558;3;18/09/2023;S;3.2;Yes;Next Day Air;Yes;Yes;Cash
2522;7834;14;19/09/2023;XL;3.6;Yes;Store Pickup;Yes;Yes;Debit Card
1372;1380;12;20/09/2023;S;4;Yes;2-Day Shipping;Yes;Yes;Credit Card
1404;3591;2;21/09/2023;M;4.9;Yes;Next Day Air;Yes;Yes;Debit Card
2182;2727;18;22/09/2023;L;4;Yes;2-Day Shipping;Yes;Yes;PayPal
908;4541;3;23/09/2023;L;3.8;Yes;Standard;Yes;Yes;PayPal
1611;5872;14;24/09/2023;L;3.7;Yes;Store Pickup;Yes;Yes;Bank Transfer
2642;9630;16;25/09/2023;M;3.9;Yes;Express;Yes;Yes;Venmo
1235;2972;5;26/09/2023;M;3.3;Yes;Express;Yes;Yes;Venmo
2423;1254;4;27/09/2023;S;2.7;Yes;Standard;Yes;Yes;Venmo
701;4669;6;28/09/2023;M;4.7;Yes;Next Day Air;Yes;Yes;PayPal
2236;3656;12;29/09/2023;M;2.8;Yes;Next Day Air;Yes;Yes;Cash
3593;1565;6;30/09/2023;L;4.6;Yes;Free Shipping;Yes;Yes;PayPal
3089;5698;11;01/10/2023;S;4.5;Yes;2-Day Shipping;Yes;Yes;Debit Card
2310;8897;19;02/10/2023;S;5;Yes;Free Shipping;Yes;Yes;Cash
1353;5126;16;03/10/2023;L;4.1;Yes;2-Day Shipping;Yes;Yes;Debit Card
1794;4314;14;04/10/2023;L;4.6;Yes;Express;Yes;Yes;Cash
3469;4071;20;05/10/2023;XL;4.9;Yes;2-Day Shipping;Yes;Yes;Bank Transfer
647;8110;14;06/10/2023;L;3.9;Yes;Free Shipping;Yes;Yes;Bank Transfer
2684;3720;1;07/10/2023;L;3.9;Yes;Store Pickup;Yes;Yes;PayPal
3183;8268;13;08/10/2023;XL;2.6;Yes;2-Day Shipping;Yes;Yes;Cash
2599;3875;6;10/10/2023;L;2.7;Yes;Free Shipping;Yes;Yes;Debit Card
755;9832;6;11/10/2023;M;3.5;Yes;Free Shipping;Yes;Yes;Debit Card
1188;4825;14;12/10/2023;M;3.7;Yes;Free Shipping;Yes;Yes;Debit Card
2893;9755;13;10/10/2023;XL;3.2;Yes;Free Shipping;Yes;Yes;Venmo
1755;5781;12;11/10/2023;L;3.3;Yes;Store Pickup;Yes;Yes;Venmo
3576;6593;9;12/10/2023;M;4.8;Yes;Standard;Yes;Yes;Debit Card
2037;8897;19;13/10/2023;L;3.2;Yes;2-Day Shipping;Yes;Yes;PayPal
1692;1031;18;14/10/2023;M;2.5;Yes;2-Day Shipping;Yes;Yes;Venmo
2255;2411;16;15/10/2023;M;3.9;Yes;Store Pickup;Yes;Yes;Debit Card
2594;2695;2;16/10/2023;L;4.7;Yes;Free Shipping;Yes;Yes;Bank Transfer
3075;1086;17;17/10/2023;S;2.6;Yes;Next Day Air;Yes;Yes;Debit Card
3058;9458;15;18/10/2023;M;2.8;Yes;Store Pickup;Yes;Yes;Venmo
2986;8980;6;19/10/2023;L;4.4;Yes;Store Pickup;Yes;Yes;Credit Card
972;2536;11;20/10/2023;L;4.6;Yes;Standard;Yes;Yes;Venmo
2140;5572;15;21/10/2023;M;3.2;Yes;Standard;Yes;Yes;PayPal
1503;103;18;22/10/2023;M;4.2;Yes;2-Day Shipping;Yes;Yes;Cash
889;1426;16;23/10/2023;M;3.7;Yes;2-Day Shipping;Yes;Yes;Credit Card
2855;2825;8;24/10/2023;M;3.9;Yes;Standard;Yes;Yes;Debit Card
653;6502;7;25/10/2023;XL;4.7;Yes;Store Pickup;Yes;Yes;Cash
2517;5324;16;26/10/2023;M;4.5;Yes;Express;Yes;Yes;Debit Card
804;3366;4;27/10/2023;XL;3.3;Yes;Free Shipping;Yes;Yes;Debit Card
1211;3343;7;28/10/2023;S;3.3;Yes;Express;Yes;Yes;Venmo
1535;8098;5;29/10/2023;S;4.6;Yes;Free Shipping;Yes;Yes;Cash
2401;1629;13;30/10/2023;M;3.6;Yes;Free Shipping;Yes;Yes;Bank Transfer
557;4547;8;31/10/2023;L;4.8;Yes;Express;Yes;Yes;PayPal
1107;1665;14;01/11/2023;L;4.8;Yes;Next Day Air;Yes;Yes;Venmo
1655;9801;20;02/11/2023;M;2.9;Yes;Next Day Air;Yes;Yes;Venmo
2352;7242;7;03/11/2023;S;2.8;Yes;Express;Yes;Yes;PayPal
844;8297;12;04/11/2023;M;3.2;Yes;Next Day Air;Yes;Yes;Bank Transfer
3622;7789;1;05/11/2023;M;3.9;Yes;Free Shipping;Yes;Yes;PayPal
144;2541;8;06/11/2023;L;4.3;Yes;Express;Yes;Yes;Cash
558;5524;17;07/11/2023;M;2.7;Yes;2-Day Shipping;Yes;Yes;Debit Card
3036;6027;18;08/11/2023;M;5;Yes;Store Pickup;Yes;Yes;Debit Card
2503;466;5;09/11/2023;S;3.7;Yes;Store Pickup;Yes;Yes;PayPal
1716;5884;15;10/11/2023;L;3.9;Yes;Free Shipping;Yes;Yes;Debit Card
3689;2921;13;11/11/2023;M;3.9;Yes;2-Day Shipping;Yes;Yes;Venmo
3592;4309;18;12/11/2023;L;3.1;Yes;Free Shipping;Yes;Yes;PayPal
400;6673;18;13/11/2023;L;3.3;Yes;Next Day Air;Yes;Yes;Bank Transfer
2323;4286;1;14/11/2023;M;3.6;Yes;Store Pickup;Yes;Yes;Venmo
2802;370;7;15/11/2023;S;4.3;Yes;Standard;Yes;Yes;PayPal
395;4803;17;16/11/2023;L;4.5;Yes;Next Day Air;Yes;Yes;Cash
3650;1643;9;17/11/2023;L;2.8;Yes;2-Day Shipping;Yes;Yes;Debit Card
2369;1129;4;18/11/2023;L;2.7;Yes;Free Shipping;Yes;Yes;Cash
989;390;11;19/11/2023;M;2.9;Yes;Next Day Air;Yes;Yes;Venmo
673;2360;5;20/11/2023;L;4.4;Yes;2-Day Shipping;Yes;Yes;Bank Transfer
392;8374;14;21/11/2023;M;3.9;Yes;Free Shipping;Yes;Yes;Debit Card
3771;6123;19;22/11/2023;L;3.5;Yes;Standard;Yes;Yes;Bank Transfer
668;1738;11;23/11/2023;M;2.5;Yes;Store Pickup;Yes;Yes;Cash
3105;2938;7;24/11/2023;M;4.9;Yes;Express;Yes;Yes;PayPal
1288;7643;13;25/11/2023;M;4.8;Yes;Free Shipping;Yes;Yes;PayPal
3825;9595;2;26/11/2023;M;3.2;Yes;Next Day Air;Yes;Yes;Debit Card
2850;33;19;27/11/2023;S;4.9;Yes;Standard;Yes;Yes;Cash
2785;489;4;28/11/2023;L;4.3;Yes;Next Day Air;Yes;Yes;Bank Transfer
2498;6218;5;29/11/2023;S;3.2;Yes;Express;Yes;Yes;Cash
1156;9465;7;30/11/2023;M;3.7;Yes;Standard;Yes;Yes;Credit Card
3002;299;9;01/12/2023;XL;3.2;Yes;Store Pickup;Yes;Yes;Credit Card
2274;4654;7;02/12/2023;L;3.4;Yes;Next Day Air;Yes;Yes;Cash
3844;8801;13;03/12/2023;L;4.1;Yes;Express;Yes;Yes;Bank Transfer
3317;1435;13;04/12/2023;L;4.5;Yes;Next Day Air;Yes;Yes;Debit Card
329;8862;11;05/12/2023;L;4.5;Yes;Next Day Air;Yes;Yes;PayPal
2278;1407;17;06/12/2023;L;3.2;Yes;Free Shipping;Yes;Yes;Bank Transfer
922;2941;3;07/12/2023;S;4.4;Yes;Store Pickup;Yes;Yes;Debit Card
1503;5709;11;08/12/2023;S;3;Yes;Store Pickup;Yes;Yes;Debit Card
1172;9946;7;09/12/2023;XL;3.2;Yes;Free Shipping;Yes;Yes;Cash
1488;1980;7;10/12/2023;M;4;Yes;Store Pickup;Yes;Yes;Debit Card
3426;5290;18;11/12/2023;M;3.1;Yes;Next Day Air;Yes;Yes;Cash
3443;3960;20;12/12/2023;L;2.8;Yes;Next Day Air;Yes;Yes;Cash
913;1416;19;13/12/2023;XL;4.6;Yes;Next Day Air;Yes;Yes;Cash
2119;7378;6;14/12/2023;S;4.3;Yes;Express;Yes;Yes;Credit Card
3233;1664;5;15/12/2023;S;3.3;Yes;Standard;Yes;Yes;Bank Transfer
1958;5882;3;16/12/2023;L;3.5;Yes;2-Day Shipping;Yes;Yes;Debit Card
2485;9839;17;17/12/2023;M;3.4;Yes;Free Shipping;Yes;Yes;Venmo
1509;1429;15;18/12/2023;M;2.8;Yes;Free Shipping;Yes;Yes;Venmo
3504;9321;20;19/12/2023;M;4.6;Yes;Store Pickup;Yes;Yes;Debit Card
102;6366;5;20/12/2023;S;3.6;Yes;Express;Yes;Yes;Venmo
400;1723;9;21/12/2023;M;3.3;Yes;Store Pickup;Yes;Yes;PayPal
543;1060;2;22/12/2023;XL;3.1;Yes;2-Day Shipping;Yes;Yes;Cash
597;4498;16;23/12/2023;M;3.5;Yes;Express;Yes;Yes;Bank Transfer
2464;6676;8;24/12/2023;M;3.2;Yes;Express;Yes;Yes;Credit Card
1996;3620;1;25/12/2023;M;3;Yes;Express;Yes;Yes;Bank Transfer
754;5612;5;26/12/2023;M;4.8;Yes;Express;Yes;Yes;Venmo
1569;8013;18;27/12/2023;L;5;Yes;Store Pickup;Yes;Yes;Cash
1146;825;8;28/12/2023;M;2.9;Yes;Free Shipping;Yes;Yes;Debit Card
887;5230;17;01/01/2023;L;3.2;Yes;Express;Yes;Yes;Debit Card
1591;2965;20;28/12/2022;M;2.9;Yes;Store Pickup;Yes;Yes;Bank Transfer
3565;9856;16;29/12/2022;L;3.3;Yes;Free Shipping;Yes;Yes;Debit Card
1706;6665;12;30/12/2022;M;2.6;Yes;Next Day Air;Yes;Yes;PayPal
1586;9651;13;31/12/2022;M;3.5;Yes;Standard;Yes;Yes;Debit Card
1362;8439;13;01/01/2023;M;4.4;Yes;Standard;Yes;Yes;Debit Card
1869;3874;9;02/01/2023;M;3.4;Yes;Next Day Air;Yes;Yes;Bank Transfer
2573;5182;18;03/01/2023;L;4.2;Yes;Store Pickup;Yes;Yes;Venmo
3042;5982;5;04/01/2023;M;3.6;Yes;Store Pickup;Yes;Yes;Debit Card
1431;1126;4;05/01/2023;S;3;Yes;Next Day Air;Yes;Yes;Venmo
815;1895;8;06/01/2023;L;4;Yes;Free Shipping;Yes;Yes;PayPal
2948;4549;15;07/01/2023;M;4.4;Yes;Express;Yes;Yes;Credit Card
348;5619;5;08/01/2023;XL;4.1;Yes;Standard;Yes;Yes;Cash
1260;5340;8;09/01/2023;XL;3.6;Yes;Free Shipping;Yes;Yes;Venmo
1641;4708;8;10/01/2023;XL;4.6;Yes;Next Day Air;Yes;Yes;Bank Transfer
1589;8558;15;11/01/2023;M;3.2;Yes;2-Day Shipping;Yes;Yes;Credit Card
2333;4016;20;12/01/2023;L;4.8;Yes;Free Shipping;Yes;Yes;Bank Transfer
339;3212;6;13/01/2023;M;4.8;Yes;Express;Yes;Yes;PayPal
2730;2072;11;14/01/2023;M;5;Yes;2-Day Shipping;Yes;Yes;Credit Card
2723;7079;19;15/01/2023;M;3.7;Yes;Store Pickup;Yes;Yes;Venmo
214;9650;5;16/01/2023;M;4.6;Yes;Next Day Air;Yes;Yes;Credit Card
1273;6276;5;17/01/2023;M;3.7;Yes;Free Shipping;Yes;Yes;Credit Card
331;7006;12;18/01/2023;M;4.1;Yes;Free Shipping;Yes;Yes;PayPal
3319;7414;20;19/01/2023;XL;2.7;Yes;Store Pickup;Yes;Yes;Bank Transfer
1621;4628;16;20/01/2023;L;4.9;Yes;Store Pickup;Yes;Yes;Bank Transfer
2487;8407;17;21/01/2023;L;4;Yes;Store Pickup;Yes;Yes;PayPal
3750;1436;9;22/01/2023;M;4.7;Yes;Free Shipping;Yes;Yes;Debit Card
3252;1328;18;23/01/2023;M;2.8;Yes;Next Day Air;Yes;Yes;Cash
1413;9617;11;24/01/2023;S;4.9;Yes;2-Day Shipping;Yes;Yes;Venmo
3132;9589;15;10/10/2023;S;4.2;Yes;Express;Yes;Yes;Debit Card
767;1496;20;11/10/2023;M;3;Yes;Standard;Yes;Yes;Debit Card
2412;7318;19;12/10/2023;M;3.4;Yes;2-Day Shipping;Yes;Yes;PayPal
2153;155;20;13/10/2023;S;4.6;Yes;Standard;Yes;Yes;Venmo
1927;792;2;14/10/2023;L;4.2;Yes;Store Pickup;Yes;Yes;Debit Card
1633;1255;2;15/10/2023;M;3.2;Yes;Free Shipping;Yes;Yes;Venmo
128;1379;4;16/10/2023;S;4.4;Yes;Store Pickup;Yes;Yes;PayPal
3073;6401;18;17/10/2023;S;2.5;Yes;Next Day Air;Yes;Yes;Debit Card
3141;3762;10;18/10/2023;M;3.6;Yes;Next Day Air;Yes;Yes;PayPal
124;1778;3;19/10/2023;XL;4.5;Yes;Store Pickup;Yes;Yes;Venmo
2654;4261;19;20/10/2023;L;3.4;Yes;Standard;Yes;Yes;Bank Transfer
3840;5108;3;21/10/2023;L;3.2;Yes;2-Day Shipping;Yes;Yes;Cash
90;9946;17;22/10/2023;L;4.2;Yes;Standard;Yes;Yes;Debit Card
1744;8544;4;23/10/2023;M;5;Yes;2-Day Shipping;Yes;Yes;Venmo
1434;2875;3;24/10/2023;M;4.7;Yes;Store Pickup;Yes;Yes;Cash
1773;5802;1;25/10/2023;L;4.2;Yes;Next Day Air;Yes;Yes;Cash
2935;5165;14;26/10/2023;L;3.4;Yes;2-Day Shipping;Yes;Yes;PayPal
3285;2011;18;27/10/2023;S;4.4;Yes;Store Pickup;Yes;Yes;Credit Card
1281;5031;3;28/10/2023;XL;4.2;Yes;Standard;Yes;Yes;Bank Transfer
3111;5013;16;29/10/2023;M;4.5;Yes;Standard;Yes;Yes;PayPal
929;8409;12;30/10/2023;L;2.8;Yes;Next Day Air;Yes;Yes;Cash
2416;2270;19;31/10/2023;S;3.3;Yes;Next Day Air;Yes;Yes;Venmo
1679;4866;16;01/11/2023;L;4.6;Yes;Next Day Air;Yes;Yes;Credit Card
1104;2175;9;02/11/2023;M;2.5;Yes;Free Shipping;Yes;Yes;Bank Transfer
1969;7705;10;03/11/2023;M;4.7;Yes;Store Pickup;Yes;Yes;Cash
476;9592;2;04/11/2023;L;4.6;Yes;Express;Yes;Yes;Credit Card
838;948;17;05/11/2023;L;2.6;Yes;Standard;Yes;Yes;Cash
2041;7316;11;06/11/2023;M;4;Yes;Standard;Yes;Yes;Credit Card
239;5064;6;07/11/2023;L;2.6;Yes;Next Day Air;Yes;Yes;Venmo
1031;6322;9;08/11/2023;L;4.6;Yes;Free Shipping;Yes;Yes;Credit Card
3761;4649;11;09/11/2023;M;2.6;Yes;Standard;Yes;Yes;Bank Transfer
937;4677;4;10/11/2023;L;4;Yes;Express;Yes;Yes;Debit Card
1184;5583;11;11/11/2023;M;4.6;Yes;Store Pickup;Yes;Yes;Debit Card
847;1167;19;12/11/2023;M;3.7;Yes;2-Day Shipping;Yes;Yes;Venmo
1274;7996;4;13/11/2023;S;4.4;Yes;Store Pickup;Yes;Yes;Credit Card
3102;1843;14;14/11/2023;S;4;Yes;Next Day Air;Yes;Yes;Bank Transfer
204;6498;7;15/11/2023;M;4.7;Yes;Standard;Yes;Yes;PayPal
1705;7951;10;16/11/2023;XL;3.4;Yes;Express;Yes;Yes;PayPal
2334;1757;19;17/11/2023;M;4;Yes;Next Day Air;Yes;Yes;Venmo
